timestamp,open,high,low,close,volume
2025-09-29 23:13:00,1032.11,1032.11,1031.08,1031.68,384.882
2025-09-29 23:14:00,1031.69,1032.32,1031.61,1031.62,137.459
2025-09-29 23:15:00,1031.62,1031.69,1031.08,1031.32,150.184
2025-09-29 23:16:00,1031.32,1032.07,1030.8,1031.7,850.096
2025-09-29 23:17:00,1031.71,1032.26,1031.64,1031.65,97.224
2025-09-29 23:18:00,1031.64,1032.64,1031.64,1032.64,171.052
2025-09-29 23:19:00,1032.64,1033.16,1032.63,1033.0,161.922
2025-09-29 23:20:00,1033.0,1033.5,1032.64,1032.64,86.334
2025-09-29 23:21:00,1032.65,1032.65,1032.13,1032.27,45.247
2025-09-29 23:22:00,1032.27,1032.78,1032.22,1032.45,22.584
2025-09-29 23:23:00,1032.44,1032.48,1032.17,1032.37,40.093
2025-09-29 23:24:00,1032.37,1032.38,1031.99,1032.1,139.814
2025-09-29 23:25:00,1032.1,1032.1,1031.45,1031.52,42.395
2025-09-29 23:26:00,1031.52,1031.53,1030.16,1030.21,122.824
2025-09-29 23:27:00,1030.21,1030.55,1030.17,1030.41,116.134
2025-09-29 23:28:00,1030.41,1030.95,1030.39,1030.43,64.996
2025-09-29 23:29:00,1030.42,1031.14,1030.4,1031.05,43.364
2025-09-29 23:30:00,1031.04,1032.28,1031.0,1031.86,63.826
2025-09-29 23:31:00,1031.86,1031.97,1031.67,1031.87,70.376
2025-09-29 23:32:00,1031.87,1032.32,1031.86,1032.01,66.266
2025-09-29 23:33:00,1032.0,1032.27,1031.82,1032.26,55.954
2025-09-29 23:34:00,1032.26,1032.81,1031.83,1032.51,375.162
2025-09-29 23:35:00,1032.51,1032.75,1032.13,1032.14,75.994
2025-09-29 23:36:00,1032.13,1032.13,1031.72,1031.84,47.041
2025-09-29 23:37:00,1031.84,1032.01,1031.35,1031.36,50.887
2025-09-29 23:38:00,1031.36,1031.41,1031.31,1031.32,22.957
2025-09-29 23:39:00,1031.31,1031.32,1030.79,1031.09,88.715
2025-09-29 23:40:00,1031.09,1031.14,1030.57,1030.57,141.941
2025-09-29 23:41:00,1030.57,1030.57,1030.16,1030.37,81.574
2025-09-29 23:42:00,1030.37,1030.37,1028.1,1028.99,851.367
2025-09-29 23:43:00,1029.0,1029.15,1028.41,1029.03,132.457
2025-09-29 23:44:00,1029.03,1029.5,1028.95,1029.5,122.876
2025-09-29 23:45:00,1029.5,1030.41,1029.33,1030.27,181.411
2025-09-29 23:46:00,1030.27,1030.29,1029.63,1029.63,65.383
2025-09-29 23:47:00,1029.62,1029.68,1029.01,1029.6,74.191
2025-09-29 23:48:00,1029.61,1029.62,1029.17,1029.29,106.688
2025-09-29 23:49:00,1029.29,1029.43,1029.18,1029.43,92.732
2025-09-29 23:50:00,1029.42,1030.43,1029.42,1029.65,278.1
2025-09-29 23:51:00,1029.66,1029.77,1028.77,1029.16,56.183
2025-09-29 23:52:00,1029.16,1029.24,1028.69,1029.03,152.485
2025-09-29 23:53:00,1029.03,1029.48,1029.02,1029.21,58.428
2025-09-29 23:54:00,1029.21,1029.48,1029.06,1029.08,119.425
2025-09-29 23:55:00,1029.08,1030.31,1029.08,1030.09,196.421
2025-09-29 23:56:00,1030.08,1030.66,1030.08,1030.65,42.246
2025-09-29 23:57:00,1030.65,1030.8,1030.62,1030.69,34.674
2025-09-29 23:58:00,1030.7,1030.81,1030.0,1030.0,173.301
2025-09-29 23:59:00,1030.0,1030.66,1029.78,1029.79,224.931
2025-09-30 00:00:00,1029.79,1031.21,1029.78,1030.38,669.38
2025-09-30 00:01:00,1030.38,1030.8,1030.0,1030.28,131.833
2025-09-30 00:02:00,1030.28,1030.46,1030.17,1030.46,20.859
2025-09-30 00:03:00,1030.46,1031.12,1030.45,1031.11,90.415
2025-09-30 00:04:00,1031.11,1031.11,1030.87,1031.1,42.272
2025-09-30 00:05:00,1031.1,1031.34,1030.52,1030.86,186.201
2025-09-30 00:06:00,1030.87,1031.58,1030.37,1031.58,117.4
2025-09-30 00:07:00,1031.58,1031.73,1030.24,1030.33,215.289
2025-09-30 00:08:00,1030.33,1030.4,1030.13,1030.32,30.385
2025-09-30 00:09:00,1030.31,1031.3,1030.31,1031.17,67.306
2025-09-30 00:10:00,1031.17,1032.66,1031.16,1032.45,122.97
2025-09-30 00:11:00,1032.45,1032.46,1031.95,1031.95,70.953
2025-09-30 00:12:00,1031.95,1032.88,1031.6,1032.87,118.516
2025-09-30 00:13:00,1032.87,1034.01,1032.87,1033.38,446.729
2025-09-30 00:14:00,1033.38,1033.44,1032.32,1032.32,273.337
2025-09-30 00:15:00,1032.32,1032.32,1031.53,1031.6,129.187
2025-09-30 00:16:00,1031.61,1032.15,1030.69,1031.4,312.353
2025-09-30 00:17:00,1031.39,1031.51,1031.09,1031.31,171.047
2025-09-30 00:18:00,1031.3,1031.52,1030.12,1030.12,200.897
2025-09-30 00:19:00,1030.13,1030.13,1029.17,1029.29,294.442
2025-09-30 00:20:00,1029.29,1030.2,1029.09,1030.09,309.299
2025-09-30 00:21:00,1030.09,1030.46,1029.84,1030.04,56.048
2025-09-30 00:22:00,1030.03,1030.03,1029.12,1029.37,67.437
2025-09-30 00:23:00,1029.37,1029.41,1028.02,1029.41,121.484
2025-09-30 00:24:00,1029.41,1029.43,1029.15,1029.15,41.279
2025-09-30 00:25:00,1029.15,1029.35,1028.41,1028.61,139.387
2025-09-30 00:26:00,1028.62,1029.17,1028.52,1029.16,96.04
2025-09-30 00:27:00,1029.17,1030.23,1029.16,1029.66,84.382
2025-09-30 00:28:00,1029.66,1030.23,1029.52,1030.21,70.191
2025-09-30 00:29:00,1030.21,1030.37,1030.0,1030.33,26.581
2025-09-30 00:30:00,1030.33,1030.99,1029.97,1030.51,427.595
2025-09-30 00:31:00,1030.51,1030.51,1029.45,1029.76,53.223
2025-09-30 00:32:00,1029.76,1030.24,1029.21,1029.72,70.759
2025-09-30 00:33:00,1029.73,1031.34,1029.73,1031.14,251.661
2025-09-30 00:34:00,1031.14,1031.94,1031.14,1031.64,50.625
2025-09-30 00:35:00,1031.63,1032.44,1031.61,1032.23,195.378
2025-09-30 00:36:00,1032.23,1033.2,1031.67,1031.67,198.971
2025-09-30 00:37:00,1031.67,1031.97,1031.26,1031.56,80.63
2025-09-30 00:38:00,1031.57,1031.58,1031.19,1031.19,128.704
2025-09-30 00:39:00,1031.18,1031.19,1030.92,1031.14,70.715
2025-09-30 00:40:00,1031.15,1031.43,1031.0,1031.43,60.421
2025-09-30 00:41:00,1031.43,1032.09,1031.41,1031.51,50.175
2025-09-30 00:42:00,1031.5,1031.86,1031.3,1031.73,168.555
2025-09-30 00:43:00,1031.73,1032.37,1031.73,1032.21,32.956
2025-09-30 00:44:00,1032.22,1032.23,1031.5,1031.77,141.429
2025-09-30 00:45:00,1031.76,1031.96,1029.92,1030.34,336.786
2025-09-30 00:46:00,1030.33,1030.45,1029.97,1030.07,72.738
2025-09-30 00:47:00,1030.06,1030.06,1029.47,1029.88,51.492
2025-09-30 00:48:00,1029.89,1030.7,1029.89,1030.28,55.623
2025-09-30 00:49:00,1030.28,1031.04,1030.14,1031.03,110.333
2025-09-30 00:50:00,1031.04,1033.76,1030.54,1032.26,518.763
2025-09-30 00:51:00,1032.26,1032.49,1029.88,1030.23,585.185
2025-09-30 00:52:00,1030.23,1030.23,1027.83,1028.09,610.153
2025-09-30 00:53:00,1028.09,1028.42,1026.77,1027.92,316.936
2025-09-30 00:54:00,1027.93,1029.02,1027.92,1028.89,88.492
2025-09-30 00:55:00,1028.89,1029.14,1028.13,1028.13,89.68
2025-09-30 00:56:00,1028.12,1028.48,1027.69,1028.48,70.039
2025-09-30 00:57:00,1028.47,1028.47,1027.42,1027.47,55.065
2025-09-30 00:58:00,1027.47,1028.2,1027.01,1028.19,95.549
2025-09-30 00:59:00,1028.2,1028.2,1027.42,1027.9,35.942
2025-09-30 01:00:00,1027.9,1029.06,1027.77,1029.06,143.224
2025-09-30 01:01:00,1029.07,1029.22,1028.17,1029.06,98.885
2025-09-30 01:02:00,1029.05,1029.06,1028.08,1028.09,52.384
2025-09-30 01:03:00,1028.09,1028.34,1027.76,1028.14,41.278
2025-09-30 01:04:00,1028.14,1029.0,1027.85,1029.0,44.594
2025-09-30 01:05:00,1029.0,1029.53,1028.48,1029.26,237.8
2025-09-30 01:06:00,1029.27,1029.59,1028.91,1029.54,80.583
2025-09-30 01:07:00,1029.54,1029.7,1028.35,1028.35,79.042
2025-09-30 01:08:00,1028.35,1029.24,1028.34,1029.24,45.92
2025-09-30 01:09:00,1029.24,1029.73,1029.18,1029.45,98.795
2025-09-30 01:10:00,1029.45,1030.62,1029.18,1030.32,135.725
2025-09-30 01:11:00,1030.32,1031.07,1030.24,1030.25,94.624
2025-09-30 01:12:00,1030.25,1030.42,1029.97,1029.97,122.28
2025-09-30 01:13:00,1029.97,1029.97,1029.17,1029.17,93.046
2025-09-30 01:14:00,1029.18,1029.87,1029.18,1029.79,73.417
2025-09-30 01:15:00,1029.79,1030.22,1029.53,1029.53,126.378
2025-09-30 01:16:00,1029.52,1029.52,1028.73,1028.73,35.896
2025-09-30 01:17:00,1028.72,1028.72,1028.0,1028.48,69.337
2025-09-30 01:18:00,1028.49,1028.75,1028.06,1028.65,71.917
2025-09-30 01:19:00,1028.65,1029.53,1028.64,1029.13,64.697
2025-09-30 01:20:00,1029.12,1029.67,1028.44,1028.53,70.079
2025-09-30 01:21:00,1028.53,1029.79,1028.53,1029.67,137.861
2025-09-30 01:22:00,1029.68,1030.05,1029.32,1029.32,50.774
2025-09-30 01:23:00,1029.32,1029.57,1029.01,1029.01,102.1
2025-09-30 01:24:00,1029.01,1029.72,1029.01,1029.61,86.844
2025-09-30 01:25:00,1029.6,1029.8,1029.3,1029.65,58.43
2025-09-30 01:26:00,1029.65,1030.12,1029.43,1029.96,131.521
2025-09-30 01:27:00,1029.97,1030.02,1029.33,1029.56,109.714
2025-09-30 01:28:00,1029.56,1029.56,1028.8,1028.81,103.94
2025-09-30 01:29:00,1028.81,1028.81,1027.91,1027.95,129.942
2025-09-30 01:30:00,1027.96,1027.96,1025.73,1026.08,399.667
2025-09-30 01:31:00,1026.08,1026.13,1025.73,1025.9,223.062
2025-09-30 01:32:00,1025.91,1025.91,1024.22,1025.28,466.747
2025-09-30 01:33:00,1025.29,1025.7,1024.52,1025.69,422.58
2025-09-30 01:34:00,1025.68,1025.88,1025.21,1025.49,150.825
2025-09-30 01:35:00,1025.49,1026.25,1025.38,1026.01,95.754
2025-09-30 01:36:00,1026.01,1026.2,1025.64,1026.2,312.335
2025-09-30 01:37:00,1026.21,1026.35,1025.73,1025.94,91.448
2025-09-30 01:38:00,1025.94,1026.09,1025.64,1026.02,85.622
2025-09-30 01:39:00,1026.03,1026.5,1026.03,1026.26,98.884
2025-09-30 01:40:00,1026.26,1026.86,1026.26,1026.8,129.347
2025-09-30 01:41:00,1026.8,1026.84,1025.4,1025.73,116.226
2025-09-30 01:42:00,1025.73,1025.92,1024.86,1024.86,152.909
2025-09-30 01:43:00,1024.87,1025.68,1024.39,1025.61,176.173
2025-09-30 01:44:00,1025.61,1025.85,1025.19,1025.2,89.756
2025-09-30 01:45:00,1025.19,1025.19,1023.95,1024.34,202.16
2025-09-30 01:46:00,1024.34,1024.85,1023.88,1024.74,165.742
2025-09-30 01:47:00,1024.74,1024.92,1024.14,1024.42,95.874
2025-09-30 01:48:00,1024.42,1024.77,1024.0,1024.59,137.098
2025-09-30 01:49:00,1024.58,1025.23,1024.54,1024.91,225.646
2025-09-30 01:50:00,1024.88,1025.59,1024.88,1025.46,187.855
2025-09-30 01:51:00,1025.46,1025.8,1025.21,1025.34,77.338
2025-09-30 01:52:00,1025.34,1025.34,1024.54,1024.7,150.584
2025-09-30 01:53:00,1024.71,1024.71,1024.0,1024.36,152.157
2025-09-30 01:54:00,1024.36,1025.03,1024.28,1025.03,135.302
2025-09-30 01:55:00,1025.03,1025.2,1024.48,1024.89,133.365
2025-09-30 01:56:00,1024.89,1025.29,1024.89,1025.19,87.33
2025-09-30 01:57:00,1025.19,1025.47,1024.65,1024.71,177.675
2025-09-30 01:58:00,1024.72,1025.11,1024.71,1024.93,105.113
2025-09-30 01:59:00,1024.93,1025.99,1024.93,1025.63,268.405
2025-09-30 02:00:00,1025.63,1025.63,1024.11,1024.87,320.512
2025-09-30 02:01:00,1024.87,1025.42,1024.87,1025.31,125.773
2025-09-30 02:02:00,1025.31,1025.88,1025.01,1025.88,209.719
2025-09-30 02:03:00,1025.88,1026.81,1025.45,1026.63,344.787
2025-09-30 02:04:00,1026.63,1027.57,1026.51,1027.37,130.914
2025-09-30 02:05:00,1027.37,1027.72,1027.03,1027.04,116.574
2025-09-30 02:06:00,1027.04,1027.04,1026.13,1026.13,90.028
2025-09-30 02:07:00,1026.14,1026.38,1026.1,1026.1,57.157
2025-09-30 02:08:00,1026.11,1026.35,1025.87,1026.1,79.877
2025-09-30 02:09:00,1026.11,1027.3,1025.76,1026.78,171.736
2025-09-30 02:10:00,1026.79,1026.79,1026.03,1026.03,91.948
2025-09-30 02:11:00,1026.04,1026.04,1025.76,1025.83,71.686
2025-09-30 02:12:00,1025.83,1025.83,1025.01,1025.25,95.507
2025-09-30 02:13:00,1025.26,1025.56,1025.05,1025.06,56.065
2025-09-30 02:14:00,1025.06,1025.33,1024.88,1025.33,43.318
2025-09-30 02:15:00,1025.32,1025.99,1025.32,1025.9,46.223
2025-09-30 02:16:00,1025.91,1026.33,1025.9,1025.99,26.488
2025-09-30 02:17:00,1025.99,1025.99,1025.49,1025.49,69.489
2025-09-30 02:18:00,1025.48,1025.48,1024.67,1024.69,57.337
2025-09-30 02:19:00,1024.68,1025.07,1024.54,1025.07,32.509
2025-09-30 02:20:00,1025.07,1026.07,1025.07,1025.96,48.668
2025-09-30 02:21:00,1025.97,1025.97,1025.66,1025.8,73.047
2025-09-30 02:22:00,1025.79,1026.83,1025.79,1026.83,32.061
2025-09-30 02:23:00,1026.84,1027.34,1026.84,1027.1,98.165
2025-09-30 02:24:00,1027.1,1027.1,1026.03,1026.04,37.492
2025-09-30 02:25:00,1026.04,1026.14,1025.27,1025.9,352.88
2025-09-30 02:26:00,1025.9,1026.05,1025.57,1025.87,170.048
2025-09-30 02:27:00,1025.87,1026.04,1025.44,1025.58,147.862
2025-09-30 02:28:00,1025.58,1025.58,1024.0,1024.15,299.525
2025-09-30 02:29:00,1024.15,1024.35,1023.56,1024.0,217.131
2025-09-30 02:30:00,1023.99,1024.0,1023.68,1023.93,509.411
2025-09-30 02:31:00,1023.93,1024.0,1023.88,1024.0,186.653
2025-09-30 02:32:00,1024.0,1024.0,1023.72,1023.92,272.996
2025-09-30 02:33:00,1023.92,1023.98,1023.06,1023.07,95.853
2025-09-30 02:34:00,1023.06,1023.3,1023.0,1023.13,88.04
2025-09-30 02:35:00,1023.13,1023.76,1023.13,1023.62,69.697
2025-09-30 02:36:00,1023.61,1024.0,1023.56,1024.0,522.46
2025-09-30 02:37:00,1024.0,1024.0,1022.81,1023.33,310.555
2025-09-30 02:38:00,1023.33,1023.57,1023.2,1023.46,27.419
2025-09-30 02:39:00,1023.46,1024.0,1023.46,1024.0,160.864
2025-09-30 02:40:00,1024.0,1024.0,1023.99,1023.99,465.876
2025-09-30 02:41:00,1024.0,1024.0,1023.73,1023.87,1020.59
2025-09-30 02:42:00,1023.88,1023.93,1023.22,1023.22,132.664
2025-09-30 02:43:00,1023.22,1023.3,1023.07,1023.26,117.121
2025-09-30 02:44:00,1023.26,1023.51,1022.98,1023.51,113.9
2025-09-30 02:45:00,1023.51,1023.99,1023.37,1023.55,120.006
2025-09-30 02:46:00,1023.55,1023.77,1023.54,1023.68,20.143
2025-09-30 02:47:00,1023.68,1023.86,1023.5,1023.86,57.71
2025-09-30 02:48:00,1023.86,1024.2,1023.85,1024.2,640.609
2025-09-30 02:49:00,1024.2,1024.24,1023.08,1023.25,227.094
2025-09-30 02:50:00,1023.25,1023.25,1022.37,1022.52,171.756
2025-09-30 02:51:00,1022.53,1023.04,1022.52,1023.0,93.075
2025-09-30 02:52:00,1023.0,1023.29,1022.84,1022.84,100.773
2025-09-30 02:53:00,1022.84,1023.76,1022.84,1023.16,83.15
2025-09-30 02:54:00,1023.15,1023.27,1022.81,1023.26,117.664
2025-09-30 02:55:00,1023.27,1024.28,1023.17,1023.19,664.462
2025-09-30 02:56:00,1023.19,1023.19,1022.3,1022.49,154.808
2025-09-30 02:57:00,1022.49,1022.55,1022.07,1022.16,142.25
2025-09-30 02:58:00,1022.16,1022.32,1020.87,1021.56,1491.448
2025-09-30 02:59:00,1021.55,1021.9,1021.5,1021.87,198.723
2025-09-30 03:00:00,1021.88,1022.32,1021.66,1021.67,170.337
2025-09-30 03:01:00,1021.67,1022.88,1021.0,1022.65,288.552
2025-09-30 03:02:00,1022.65,1023.88,1022.65,1023.86,77.202
2025-09-30 03:03:00,1023.86,1024.4,1023.86,1023.96,70.825
2025-09-30 03:04:00,1023.95,1024.51,1023.82,1024.19,412.43
2025-09-30 03:05:00,1024.2,1024.7,1024.19,1024.62,189.102
2025-09-30 03:06:00,1024.63,1024.8,1024.5,1024.55,68.506
2025-09-30 03:07:00,1024.54,1024.57,1024.2,1024.25,131.163
2025-09-30 03:08:00,1024.25,1024.25,1024.01,1024.02,80.614
2025-09-30 03:09:00,1024.02,1024.26,1023.53,1023.54,56.679
2025-09-30 03:10:00,1023.54,1023.72,1023.39,1023.72,41.854
2025-09-30 03:11:00,1023.71,1023.72,1022.64,1022.91,75.021
2025-09-30 03:12:00,1022.91,1023.09,1022.91,1023.04,22.081
2025-09-30 03:13:00,1023.05,1024.1,1023.04,1023.97,32.923
2025-09-30 03:14:00,1023.97,1024.24,1023.78,1023.79,31.738
2025-09-30 03:15:00,1023.78,1024.71,1023.48,1024.71,56.456
2025-09-30 03:16:00,1024.7,1025.19,1024.7,1025.19,104.338
2025-09-30 03:17:00,1025.19,1025.36,1024.9,1025.34,86.26
2025-09-30 03:18:00,1025.34,1026.19,1025.33,1025.35,245.212
2025-09-30 03:19:00,1025.35,1025.6,1025.2,1025.2,59.256
2025-09-30 03:20:00,1025.19,1025.2,1024.82,1025.09,64.379
2025-09-30 03:21:00,1025.09,1025.65,1025.08,1025.48,38.184
2025-09-30 03:22:00,1025.48,1025.69,1025.24,1025.31,96.472
2025-09-30 03:23:00,1025.31,1025.41,1024.6,1024.68,333.089
2025-09-30 03:24:00,1024.69,1025.09,1024.68,1025.0,45.744
2025-09-30 03:25:00,1025.0,1025.13,1024.91,1025.13,33.572
2025-09-30 03:26:00,1025.13,1025.85,1025.13,1025.85,30.504
2025-09-30 03:27:00,1025.85,1025.98,1025.59,1025.59,47.058
2025-09-30 03:28:00,1025.59,1025.6,1025.37,1025.52,46.69
2025-09-30 03:29:00,1025.53,1025.99,1025.52,1025.72,137.283
2025-09-30 03:30:00,1025.72,1026.15,1025.65,1025.66,63.899
2025-09-30 03:31:00,1025.65,1025.76,1025.23,1025.31,46.252
2025-09-30 03:32:00,1025.31,1025.31,1024.99,1024.99,28.32
2025-09-30 03:33:00,1025.0,1025.82,1025.0,1025.64,130.958
2025-09-30 03:34:00,1025.64,1025.64,1025.05,1025.05,116.643
2025-09-30 03:35:00,1025.05,1025.65,1024.91,1025.65,77.074
2025-09-30 03:36:00,1025.66,1025.8,1025.61,1025.7,60.738
2025-09-30 03:37:00,1025.7,1025.71,1025.34,1025.35,48.256
2025-09-30 03:38:00,1025.35,1025.37,1024.79,1024.79,77.455
2025-09-30 03:39:00,1024.79,1025.02,1024.69,1024.71,94.849
2025-09-30 03:40:00,1024.72,1025.2,1024.59,1025.2,137.007
2025-09-30 03:41:00,1025.19,1025.2,1024.54,1024.55,172.562
2025-09-30 03:42:00,1024.55,1024.63,1024.27,1024.53,149.08
2025-09-30 03:43:00,1024.53,1024.74,1024.52,1024.72,27.689
2025-09-30 03:44:00,1024.73,1025.2,1024.62,1025.2,44.724
2025-09-30 03:45:00,1025.2,1025.33,1024.55,1024.72,75.18
2025-09-30 03:46:00,1024.73,1024.73,1024.44,1024.52,38.489
2025-09-30 03:47:00,1024.52,1025.12,1024.5,1025.11,54.989
2025-09-30 03:48:00,1025.11,1025.56,1025.11,1025.36,120.616
2025-09-30 03:49:00,1025.35,1025.41,1025.2,1025.31,138.894
2025-09-30 03:50:00,1025.31,1025.31,1024.72,1024.93,48.351
2025-09-30 03:51:00,1024.93,1025.11,1024.8,1024.81,66.953
2025-09-30 03:52:00,1024.81,1024.81,1024.51,1024.52,90.303
2025-09-30 03:53:00,1024.51,1024.52,1024.29,1024.47,98.072
2025-09-30 03:54:00,1024.46,1024.46,1023.83,1023.83,127.162
2025-09-30 03:55:00,1023.84,1023.89,1023.6,1023.88,63.057
2025-09-30 03:56:00,1023.89,1023.93,1023.5,1023.61,55.429
2025-09-30 03:57:00,1023.6,1023.6,1023.23,1023.23,75.195
2025-09-30 03:58:00,1023.23,1023.24,1023.1,1023.11,27.828
2025-09-30 03:59:00,1023.11,1023.96,1023.1,1023.2,157.529
2025-09-30 04:00:00,1023.19,1023.69,1023.19,1023.28,242.294
2025-09-30 04:01:00,1023.29,1023.85,1023.19,1023.76,207.634
2025-09-30 04:02:00,1023.77,1023.77,1023.44,1023.54,107.303
2025-09-30 04:03:00,1023.55,1023.85,1023.12,1023.12,80.151
2025-09-30 04:04:00,1023.12,1024.69,1023.0,1024.69,1619.122
2025-09-30 04:05:00,1024.69,1025.48,1024.68,1024.9,580.956
2025-09-30 04:06:00,1024.9,1025.05,1024.89,1024.91,54.735
2025-09-30 04:07:00,1024.91,1025.18,1024.79,1025.18,118.966
2025-09-30 04:08:00,1025.18,1025.46,1025.17,1025.42,43.167
2025-09-30 04:09:00,1025.42,1025.5,1025.38,1025.4,57.252
2025-09-30 04:10:00,1025.4,1025.42,1025.32,1025.42,34.389
2025-09-30 04:11:00,1025.42,1025.98,1025.41,1025.98,64.352
2025-09-30 04:12:00,1025.97,1026.0,1025.97,1025.99,57.033
2025-09-30 04:13:00,1026.0,1026.0,1025.19,1025.2,125.35
2025-09-30 04:14:00,1025.2,1025.47,1025.19,1025.19,58.311
2025-09-30 04:15:00,1025.19,1025.46,1024.82,1025.4,146.283
2025-09-30 04:16:00,1025.4,1025.74,1025.31,1025.47,53.836
2025-09-30 04:17:00,1025.47,1025.82,1025.46,1025.58,51.274
2025-09-30 04:18:00,1025.58,1025.88,1025.48,1025.88,58.008
2025-09-30 04:19:00,1025.88,1025.88,1025.78,1025.78,52.363
2025-09-30 04:20:00,1025.79,1025.89,1025.59,1025.69,104.963
2025-09-30 04:21:00,1025.69,1026.0,1025.69,1025.89,55.495
2025-09-30 04:22:00,1025.89,1025.99,1025.72,1025.76,85.881
2025-09-30 04:23:00,1025.76,1025.9,1025.76,1025.89,71.31
2025-09-30 04:24:00,1025.88,1026.0,1025.88,1026.0,68.508
2025-09-30 04:25:00,1026.0,1026.22,1026.0,1026.1,162.538
2025-09-30 04:26:00,1026.1,1026.1,1025.79,1025.79,28.481
2025-09-30 04:27:00,1025.79,1025.79,1025.56,1025.6,34.166
2025-09-30 04:28:00,1025.6,1025.99,1025.59,1025.67,61.849
2025-09-30 04:29:00,1025.68,1025.88,1025.67,1025.88,31.066
2025-09-30 04:30:00,1025.87,1026.0,1024.78,1025.41,321.474
2025-09-30 04:31:00,1025.41,1025.68,1025.37,1025.68,31.116
2025-09-30 04:32:00,1025.68,1025.68,1025.03,1025.04,66.046
2025-09-30 04:33:00,1025.04,1025.67,1025.03,1025.67,22.848
2025-09-30 04:34:00,1025.68,1026.1,1025.68,1026.1,45.296
2025-09-30 04:35:00,1026.1,1026.31,1025.98,1026.15,49.205
2025-09-30 04:36:00,1026.16,1026.23,1026.05,1026.06,23.18
2025-09-30 04:37:00,1026.06,1026.71,1025.95,1026.7,61.658
2025-09-30 04:38:00,1026.71,1026.77,1026.33,1026.5,45.978
2025-09-30 04:39:00,1026.51,1026.52,1025.98,1026.33,37.256
2025-09-30 04:40:00,1026.33,1026.63,1026.19,1026.41,100.576
2025-09-30 04:41:00,1026.41,1026.41,1026.2,1026.2,36.104
2025-09-30 04:42:00,1026.21,1027.16,1026.2,1026.7,298.812
2025-09-30 04:43:00,1026.69,1026.85,1026.49,1026.49,115.079
2025-09-30 04:44:00,1026.48,1026.77,1026.46,1026.76,18.915
2025-09-30 04:45:00,1026.76,1027.1,1026.76,1026.79,75.653
2025-09-30 04:46:00,1026.79,1026.87,1026.7,1026.87,29.937
2025-09-30 04:47:00,1026.87,1027.16,1026.8,1027.15,63.53
2025-09-30 04:48:00,1027.16,1027.79,1027.15,1027.58,75.335
2025-09-30 04:49:00,1027.57,1027.75,1027.24,1027.4,73.411
2025-09-30 04:50:00,1027.41,1027.41,1027.12,1027.28,36.958
2025-09-30 04:51:00,1027.29,1027.32,1027.21,1027.23,69.514
2025-09-30 04:52:00,1027.24,1027.42,1027.24,1027.41,66.777
2025-09-30 04:53:00,1027.42,1027.42,1027.05,1027.05,55.982
2025-09-30 04:54:00,1027.05,1027.05,1026.5,1026.76,85.526
